session_id,target
1,4.0838425112414425e-05
2,1.0027544148703825e-07
3,4.610275438559521e-07
4,4.402583495837509e-09
5,0.00012445451533142843
6,4.622502478663851e-06
7,4.443177612586733e-05
8,0.001988359241351036
9,1.0153181931373444e-05
10,0.0007583774170834538
11,3.8051602619802704e-05
12,7.364126669495675e-07
13,7.545334264841954e-06
14,0.002993982481553046
15,0.0005114866355949285
16,6.17654502507303e-05
17,0.047443611739517784
18,6.594475894535293e-07
19,0.0016393737457073248
20,7.799965214967255e-08
21,0.031995707840412
22,1.917302109533464e-08
23,2.657239888048129e-06
24,8.10677648532234e-05
25,0.0867344902732207
26,1.1318711879549461e-06
27,9.3707545851415e-06
28,5.253656351660623e-07
29,0.03668092576583474
30,0.0012954702616327742
31,0.05978134637630115
32,0.023399699695739486
33,1.176165569560014e-05
34,3.4987868388445746e-06
35,0.0007284698854022008
36,1.3660802533809667e-05
37,4.097995323539685e-10
38,9.166954930970222e-08
39,0.00014612239816710624
40,4.3476419398324175e-07
41,0.0010433475196970736
42,0.00013974748723773244
43,1.1193875665139388e-05
44,1.3815108363282983e-06
45,0.2792985989583045
46,8.555813838094101e-05
47,0.0017784349238377064
48,6.876664502608512e-06
49,6.312099795447633e-05
50,7.895608210481829e-06
51,4.5013113833419e-09
52,2.7359146334857392e-05
53,0.019878317507633393
54,0.00043540710994288315
55,0.0001689785581408814
56,0.0003447417752725145
57,3.675926731304689e-08
58,5.655098243220005e-07
59,1.4486392371849892e-06
60,1.5037341464233014e-07
61,7.354858853154403e-06
62,1.699467542027542e-05
63,6.81442910741296e-07
64,0.00011158784524758997
65,2.9210772971457013e-05
66,2.582172174991608e-07
67,0.00038448833229904407
68,0.0014014585648334768
69,0.0020507460524437325
70,2.3201553205169344e-06
71,0.0016411446974935575
72,0.0004377480954273054
73,0.002227141805399882
74,3.0313424850207345e-05
75,2.571464212750535e-06
76,0.0026122857862572154
77,0.0010686940233841972
78,0.008362333946586736
79,7.558630654332734e-07
80,7.614677740160456e-07
81,1.0358976809602202e-06
82,1.576718274428528e-05
83,8.847026279304493e-09
84,0.6349620035813951
85,5.614795172463529e-05
86,1.311052755614623e-05
87,0.008580439055743667
88,1.9908362930893634e-05
89,3.397768802539994e-05
90,0.053582867670210595
91,2.3617260375193613e-06
92,1.9854225197237846e-07
93,0.08239892095129606
94,0.0005853650909964218
95,0.0032586643717809048
96,1.2589139600736117e-07
97,0.0005754287984713901
98,1.6922774915188656e-06
99,5.302493381487117e-07
100,9.645489563942608e-05
101,4.431226024471781e-06
102,0.007263754931707054
103,1.4814729657854581e-05
104,0.0010715677495355296
105,3.9260309237433356e-05
106,0.00014006767715910062
107,4.345215641757937e-05
108,0.0001543189432081879
109,2.3833764336205023e-07
110,1.3419983613728994e-06
111,0.00018549342842308803
112,3.473501117957238e-07
